"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"48","1","48","685","The efficacy and safety of acupuncture for cerebral vasospasm after subarachnoid hemorrhage: study protocol for a randomized controlled trial.","Cho","2015","English","yes","NO","EXCLUDE_PROTOCOL_NO_RESULTS","Title or abstract identifies a protocol without participant results.","Protocol without participant results.","high","protocol","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T09:39:26.258Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"49","1","49","686","Analgesic mechanism of electroacupuncture in a rat L5 spinal nerve ligation model.","Xue","2015","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:39:29.738Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"50","1","50","687","Electroacupuncture as a complement to usual care for patients with non-acute pain after back surgery: a study protocol for a pilot randomised controlled trial.","Hwang","2015","English","yes","NO","EXCLUDE_PROTOCOL_NO_RESULTS","Title or abstract identifies a protocol without participant results.","Protocol without participant results.","high","protocol","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T09:39:30.718Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"51","1","51","689","Electroacupuncture for bladder function recovery in patients undergoing spinal anesthesia.","Gao","2014","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","6","0","","uncertain","uncertain","EA","usual care/no stimulation","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T09:39:51.169Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"52","1","52","690","[Regulation effects of electroacupuncture at ""Sanyinjiao"" (SP 6) on bladder function in rats with overactive bladder after cystostomy].","Yang","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:39:52.168Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"53","1","53","691","Comparison of electroacupuncture and morphine-mediated analgesic patterns in a plantar incision-induced pain model.","Zeng","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:39:53.228Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"54","1","54","692","Impact of bilateral ST36 and PC6 electroacupuncture on the depth of sedation in general anaesthesia.","Chen","2014","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Randomized EA during abdominal surgery under general anaesthesia measured sedation depth and haemodynamic variables only.","Surrogate anaesthetic-depth and physiological outcomes only.","high","primary_results","yes","5","0","","yes","yes","EA","usual care/no stimulation","yes","yes","uncertain","unclear","no","no","no","yes","2026-07-27T09:39:54.225Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"55","1","55","693","[Effect of electroacupuncture pretreatment on expression of glucose-regulated protein 78 in hippocampus of rats with cerebral ischemia/reperfusion].","Chen","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:39:57.713Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"56","1","56","694","Effects of P6 acustimulation with the ReliefBand on postoperative nausea and vomiting in patients undergoing gynecological laparoscopy.","Ertas","2015","English","yes","MAYBE","UNCERTAIN_GENERAL_ANAESTHESIA","Therapeutic electrical P6 acustimulation was randomized against sham before gynecologic laparoscopy with clinical PONV outcomes; general anaesthesia is not explicit.","Otherwise eligible TEAS-equivalent P6 stimulation; general anaesthesia is the sole uncertainty.","high","primary_results","yes","8","1","general_anaesthesia","uncertain","yes","TEAS","sham","yes","yes","yes","preoperative","yes","no","no","yes","2026-07-27T09:39:58.871Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"57","1","57","695","The effects of acupuncture after thyroid surgery: A randomized, controlled trial.","Iacobone","2014","English","yes","NO","EXCLUDE_INSEPARABLE_INTERVENTION","Participants were randomized to a general acupuncture arm that included either electroacupuncture or traditional manual acupuncture, so a randomized independent EA effect is not established.","EA is not independently randomized or separable from the mixed acupuncture arm.","moderate","primary_results","yes","8","0","","uncertain","yes","EA","usual care/no stimulation","yes","no","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T09:39:59.783Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"58","1","58","696","Electroacupuncture for the prevention of postoperative gastrointestinal dysfunction in patients undergoing vascular surgery under general anesthesia: study protocol for a prospective practical randomized controlled trial.","Liu","2014","English","yes","NO","EXCLUDE_PROTOCOL_NO_RESULTS","Title or abstract identifies a protocol without participant results.","Protocol without participant results.","high","protocol","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T09:40:03.886Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"59","1","59","697","Inhibiting effect of electroacupuncture at zusanli on early inflammatory factor levels formed by postoperative abdominal adhesions.","Zhang","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:40:04.929Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"60","1","60","698","Electro-acupuncture decreases postoperative pain and improves recovery in patients undergoing a supratentorial craniotomy.","An","2014","English","yes","YES","INCLUDE_ELIGIBLE","Abstract reports randomized EA versus no treatment during sevoflurane anaesthesia for supratentorial tumor resection with postoperative pain, PONV, and recovery outcomes.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:40:05.989Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"61","1","61","699","An Evaluation of Electroacupuncture at the Weizhong Acupoint (BL-40) as a Means of Relieving Pain Induced by Extracorporeal Shock Wave Lithotripsy.","Chen","2014","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","7","0","","uncertain","yes","EA","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T09:40:06.923Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
